message,label
"DaoCore\src\main\java\org\greenrobot\greendao\AbstractDaoSession.java","Source Code"
"DaoTestBase\src\main\java\de\greenrobot\daotest2\KeepEntity.java","Tests"
"DaoCore\src\de\greenrobot\dao\Query.java","Source Code"
"DaoGenerator\src\de\greenrobot\daogenerator\QueryParam.java","Source Code"
"DaoTest\src-gen\de\greenrobot\daotest2\dao\ToManyTarget2Dao.java","Tests"
"PerformanceTests\Cupboard\src\androidTest\java\de\greenrobot\performance\cupboard\IndexedStringEntity.java","Tests"
"tests\DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\AbcdefEntityDao.java","Tests"
"settings.gradle","Configuration"
"DaoCore\src\main\java\de\greenrobot\dao\AbstractDao.java","Source Code"
"tests\DaoTestEntityAnnotation\src\main\java\org\greenrobot\greendao\test\entityannotation\App.java","Tests"
"PerformanceTestOrmLite\.settings\org.eclipse.core.resources.prefs","Configuration"
"examples\DaoExample\src\main\java\org\greenrobot\greendao\example\NoteTypeConverter.java","Source Code"
"tests\DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\SqliteMaster.java","Tests"
"DaoCore\src\main\Java\de\greenrobot\dao\internal\TableStatements.java","Source Code"
"DaoTest\src\androidTest\java\de\greenrobot\daotest\DbUtilsTest.java","Tests"
"DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\entity\IndexedStringEntityTest.java","Tests"
"DaoTest\src-gen\de\greenrobot\daotest\AutoincrementEntity.java","Tests"
"DaoCore\src\main\java\org\greenrobot\greendao\test\AbstractDaoTest.java","Tests"
"tests\DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\entity\StringKeyValueEntityIdentityScopeTest.java","Tests"
"PerformanceTestOrmLite\default.properties","Configuration"
"DaoTest\src\de\greenrobot\daotest\performance\target\ArrayUtils.java","Tests"
"DaoExample\src\main\res\layout\main.xml","Resources"
"DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\ToManyEntity.java","Tests"
"DaoCore\src\de\greenrobot\dao\Property.java","Source Code"
"DaoGenerator\src\org\greenrobot\greendao\generator\PropertyOrderList.java","Source Code"
"greendao-api\src\main\java\org\greenrobot\greendao\annotation\ToMany.java","Source Code"
"DaoTest\src\main\java\de\greenrobot\daotest\SqliteMaster.java","Tests"
"DaoExample\src\main\res\mipmap-xxhdpi\ic_launcher.png","Resources"
"DaoTestPerformance\src\androidTest\java\de\greenrobot\daotest\performance\LoockupPerformanceTest.java","Tests"
"DaoCore\src\de\greenrobot\dao\AsyncSession.java","Source Code"
"DaoTestBase\src\main\java\org\greenrobot\greendao\daotest2\dao\DaoMaster.java","Tests"
"DaoTest\src-gen\de\greenrobot\daotest\CustomTypeEntity.java","Tests"
"DaoCore\settings.gradle","Configuration"
"DaoTestBase\src\main\java\de\greenrobot\daotest\SqliteMasterDao.java","Tests"
"DaoCore\src\de\greenrobot\dao\identityscope\IdentityScope.java","Source Code"
"DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\entity\AnActiveEntityMultithreadingTest.java","Tests"
"tests\DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\TreeEntityDao.java","Tests"
"DaoCore\src\main\java\de\greenrobot\dao\database\DatabaseOpenHelper.java","Source Code"
"DaoTestBase\src\main\java\org\greenrobot\greendao\daotest2\specialentity\RelationSource2.java","Tests"
"tests\DaoTestPerformance\src\androidTest\java\org\greenrobot\greendao\performance\PerformanceTest.java","Tests"
"DaoTestBase\src\main\java\de\greenrobot\daotest\ToManyEntity.java","Tests"
"DaoExample\src\main\java\de\greenrobot\daoexample\CustomerDao.java","Source Code"
"DaoTestBase\src\main\java\de\greenrobot\daotest\CustomTypeEntityDao.java","Tests"
"DaoTest\src\de\greenrobot\daotest\DaoSessionConcurrentTest.java","Tests"
"DaoExample\.gitignore","Configuration"
"DaoTest\src-gen\de\greenrobot\daotest\CustomTypeEntityDao.java","Tests"
"DaoExampleGenerator\.classpath","Configuration"
"DaoTestBase\src\main\java\de\greenrobot\daotest2\dao\DaoSession.java","Tests"
"greendao-api\NOTICE","Documentation"
"tests\DaoTestPerformance\src\androidTest\java\org\greenrobot\greendao\performance\Benchmark.java","Tests"
"DaoTest\src-gen\de\greenrobot\daotest\ToManyTargetEntity.java","Tests"
"DaoTest\src\main\java\de\greenrobot\daotest2\KeepEntity.java","Tests"
"build.gradle","Configuration"
"DaoTestBase\src\main\java\de\greenrobot\daotest\entity\SimpleEntityNotNullHelper.java","Tests"
"DaoCore\src\main\Java\de\greenrobot\dao\async\AsyncDaoException.java","Source Code"
"DaoCore\src\main\Java\de\greenrobot\dao\converter\PropertyConverter.java","Source Code"
"DaoGenerator\src-template\encryption\entity.ftl","Resources"
"DaoExample\src\androidTest\Java\org\greenrobot\greendao\example\CustomerOrderTest.java","Tests"
"gradlew","Configuration"
"DaoTest\src\de\greenrobot\daotest\query\QuerySpecialNamesTest.java","Tests"
"tests\DaoTestBase\src\main\java\org\greenrobot\greendao\daotest2\to1_specialdao\ToOneTarget2Dao.java","Tests"
"DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\DbUtilsTest.java","Tests"
"DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\query\CountQueryTest.java","Tests"
"DaoTestBase\src\main\java\de\greenrobot\daotest\SimpleEntity.java","Tests"
"DaoTest\src\de\greenrobot\dao\test\ReflectionPerformanceTest.java","Tests"
"DaoGenerator\settings.gradle","Configuration"
"DaoCore\src\de\greenrobot\dao\internal\SqlUtils.java","Source Code"
"DaoExample\src\main\java\de\greenrobot\daoexample\NoteDao.java","Source Code"
"PerformanceTests\Realm\src\main\AndroidManifest.xml","Configuration"
"tests\DaoTestBase\src\main\java\org\greenrobot\greendao\daotest2\dao\ToManyTarget2Dao.java","Tests"
"PerformanceTests\Parse\src\main\java\de\greenrobot\performance\parse\MainActivity.java","Source Code"
"tests\DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\encrypted\EncryptionSimpleEntityTest.java","Tests"
"DaoTest\src\de\greenrobot\dao\test\TestEntityTest.java","Tests"
"DaoTest\src\androidTest\java\de\greenrobot\daotest\entity\AutoincrementEntityTest.java","Tests"
"DaoTest\src-gen\de\greenrobot\daotest\AbcdefEntityDao.java","Tests"
"DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\rx\RxTestHelper.java","Tests"
"tests\DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\IndexedStringEntityDao.java","Tests"
"CONTRIBUTING.md","Documentation"
"DaoCore\src\de\greenrobot\dao\IdentityScopeLong.java","Source Code"
"DaoBase\src\de\greenrobot\dao\test\AbstractDaoTestSinglePk.java","Tests"
"DaoTest\src\main\java\de\greenrobot\daotest\SimpleEntityContentProvider.java","Tests"
"tests\DaoTestGenerator\src\org\greenrobot\greendao\generator\gentest\TestDaoGenerator.java","Tests"
"DaoTest\src\test\java\org\greenrobot\greendao\unittest\DaoMaster.java","Tests"
"gradlew.bat","Configuration"
"PerformanceTests\Common\src\main\AndroidManifest.xml","Configuration"
"DaoTest\src\test\java\de\greenrobot\dao\unittest\MinimalEntityTest.java","Tests"
"DaoTest\.gitignore","Configuration"
"DaoCore\src\main\java\de\greenrobot\dao\async\AsyncOperation.java","Source Code"
"tests\DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\TestEntity.java","Tests"
"DaoTest\src-gen\de\greenrobot\daotest\AnActiveEntityDao.java","Tests"
"DaoTestBase\src\main\java\de\greenrobot\daotest\StringKeyValueEntity.java","Tests"
"DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\CustomTypeEntityDao.java","Tests"
"tests\DaoTestEntityAnnotation\src\androidTest\java\org\greenrobot\greendao\test\entityannotation\TypesInInnerClassTest.java","Tests"
"DaoTestBase\src\main\java\de\greenrobot\daotest\TestEntity.java","Tests"
"DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\DbTestTest.java","Tests"
"DaoExample\libs\greendao-1.3.0-beta-1.jar","Configuration"
"DaoTest\src-gen\de\greenrobot\daotest2\to1_specialdao\ToOneTarget2Dao.java","Tests"
"tests\DaoTestEntityAnnotation\src\androidTest\java\org\greenrobot\greendao\test\entityannotation\CustomerOrderTest.java","Tests"
"tests\DaoTestBase\src\main\java\org\greenrobot\greendao\daotest\SimpleEntity.java","Tests"
"DaoTest\src\androidTest\java\de\greenrobot\daotest\performance\target\LongSparseArray.java","Tests"
"examples\DaoExample\src\main\java\org\greenrobot\greendao\example\Note.java","Source Code"
"DaoTestBase\src\main\java\de\greenrobot\daotest\SqliteMaster.java","Tests"
"tests\DaoTest\src\androidTest\java\org\greenrobot\greendao\daotest\query\QueryBuilderOrderTest.java","Tests"
"PerformanceTestOrmLite\lib\ormlite-android-4.24.jar","Configuration"
"DaoCore\src\main\java\org\greenrobot\greendao\query\CloseableListIterator.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\ObjectClassObserver.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\flatbuffers\ByteBufferUtil.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\model\ValidateOnOpenMode.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\exception\NumericOverflowException.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\flatbuffers\Utf8Safe.java","Source Code"
"tests\objectbox-java-test\src\test\java\io\objectbox\query\QueryObserverTest.java","Tests"
"tests\objectbox-java-test\src\test\java\io\objectbox\sync\ConnectivityMonitorTest.java","Tests"
"objectbox-java\src\main\java\io\objectbox\exception\DbDetachedException.java","Source Code"
"tests\objectbox-java-test\src\test\java\io\objectbox\relation\AbstractRelationTest.java","Tests"
"objectbox-java\src\main\java\io\objectbox\internal\IdGetter.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\reactive\Scheduler.java","Source Code"
"gradle\wrapper\gradle-wrapper.properties","Configuration"
"objectbox-java\src\main\java\io\objectbox\flatbuffers\FloatVector.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\model\Model.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\config\ValidateOnOpenModeKv.java","Source Code"
"tests\objectbox-java-test\src\test\java\io\objectbox\relation\ToOneTest.java","Tests"
"tests\objectbox-java-test\src\main\java\io\objectbox\index\IndexReaderRenewTest.java","Tests"
"objectbox-rxjava3\src\test\java\io\objectbox\rx3\QueryObserverTest.java","Tests"
"tests\objectbox-java-test\src\test\java\io\objectbox\BoxStoreTestK.kt","Tests"
"objectbox-java\src\main\java\io\objectbox\tree\LeafNode.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\flatbuffers\ShortVector.java","Source Code"
".gitlab\merge_request_templates\Default.md","Documentation"
"tests\objectbox-java-test\src\test\java\io\objectbox\tree\DataLeafCursor.java","Tests"
"objectbox-java\src\main\java\objectstore\PropertyType.java","Source Code"
"tests\objectbox-java-test\src\test\java\io\objectbox\tree\MetaBranch.java","Tests"
"objectbox-java\src\main\java\io\objectbox\reactive\DataSubscription.java","Source Code"
"tests\objectbox-java-test\src\main\java\io\objectbox\relation\Customer.java","Tests"
"objectbox-java\src\main\java\io\objectbox\exception\NonUniqueResultException.java","Source Code"
"tests\objectbox-java-test\src\main\java\io\objectbox\ObjectClassListenerTest.java","Tests"
"objectbox-java\libs\flatbuffers-java-1.4.0-SNAPSHOT.jar","Configuration"
"objectbox-java\src\main\java\io\objectbox\sync\SyncChangesListener.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\internal\WeakObjectClassObserver.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\query\OrderFlags.java","Source Code"
"objectbox-java-api\src\main\java\io\objectbox\annotation\IndexType.java","Source Code"
"objectbox-java-api\src\main\java\io\objectbox\annotation\IdCompanion.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\EntityInfo.java","Source Code"
".github\ISSUE_TEMPLATE.md","Documentation"
"objectbox-java\src\main\java\io\objectbox\sync\SyncClient.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\sync\listener\SyncCompletedListener.java","Source Code"
"tests\objectbox-java-test\.gitignore","Configuration"
"objectbox-java\src\main\java\io\objectbox\converter\StringFlexMapConverter.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\tree\Tree.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\exception\PagesCorruptException.java","Source Code"
"settings.gradle","Configuration"
"objectbox-java\src\main\java\io\objectbox\package-info.java","Documentation"
"objectbox-rxjava\README.md","Documentation"
"objectbox-kotlin\src\main\kotlin\io\objectbox\kotlin\Box.kt","Source Code"
"objectbox-java\src\main\java\io\objectbox\LibInit.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\sync\ConnectCallback.java","Source Code"
"objectbox-kotlin\src\main\kotlin\io\objectbox\kotlin\Extensions.kt","Source Code"
"tests\objectbox-java-test\src\main\java\io\objectbox\PerformanceBytesTest.java","Tests"
"objectbox-java\src\main\java\io\objectbox\model\TreeOptionFlags.java","Source Code"
"tests\objectbox-java-test\src\test\java\io\objectbox\query\QueryRelationCountTest.java","Tests"
"objectbox-java-api\src\main\java\io\objectbox\annotation\Transient.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\relation\ToMany.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\query\QueryFilter.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\ModelBuilder.java","Source Code"
"Jenkinsfile","Configuration"
"objectbox-java\src\main\java\io\objectbox\flatbuffers\Utf8Old.java","Source Code"
"tests\objectbox-java-test\src\main\java\io\objectbox\SimpleEntityInfo.java","Tests"
"objectbox-java-api\src\main\java\io\objectbox\converter\package-info.java","Documentation"
"objectbox-java-api\src\main\java\io\objectbox\annotation\OrderBy.java","Source Code"
"tests\objectbox-java-test\src\main\java\io\objectbox\TestUtils.java","Tests"
"tests\objectbox-java-test\src\test\java\io\objectbox\relation\ToManyStandaloneTest.java","Tests"
"objectbox-java\src\main\java\io\objectbox\query\Query.java","Source Code"
"tests\objectbox-java-test\src\test\java\io\objectbox\ObjectClassObserverTest.java","Tests"
"tests\objectbox-java-test\src\main\java\io\objectbox\query\LazyListTest.java","Tests"
"objectbox-java-api\src\main\java\io\objectbox\annotation\package-info.java","Documentation"
"objectbox-java\src\main\java\io\objectbox\sync\SyncBuilder.java","Source Code"
"objectbox-rxjava3\src\test\java\io\objectbox\query\FakeQueryPublisher.java","Tests"
"objectbox-java\src\main\java\io\objectbox\internal\DebugCursor.java","Source Code"
"tests\objectbox-java-test\src\main\java\io\objectbox\relation\MultithreadedRelationTest.java","Tests"
"tests\objectbox-java-test\src\main\java\io\objectbox\ObjectClassObserverTest.java","Tests"
"tests\objectbox-java-test\src\test\java\io\objectbox\PerformanceBytesTest.java","Tests"
"objectbox-java\src\main\java\io\objectbox\internal\ToOneGetter.java","Source Code"
"tests\objectbox-java-test\src\test\java\io\objectbox\query\QueryScalarVectorTest.java","Tests"
"objectbox-java\src\main\java\io\objectbox\sync\ConnectivityMonitor.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\exception\DbExceptionListener.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\sync\SyncCredentialsImpl.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\sync\listener\SyncTimeListener.java","Source Code"
"tests\objectbox-java-test\src\main\java\io\objectbox\relation\RelationTest.java","Tests"
"objectbox-java\src\main\java\io\objectbox\converter\IntegerLongMapConverter.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\query\PropertyQuery.java","Source Code"
"tests\objectbox-java-test\src\main\java\io\objectbox\TestEntityMinimal_.java","Tests"
"objectbox-java\src\main\java\io\objectbox\Trees.java","Source Code"
"tests\objectbox-java-test\src\test\java\io\objectbox\query\QueryTestK.kt","Tests"
"objectbox-java\src\main\java\io\objectbox\reactive\ErrorObserver.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\flatbuffers\LongVector.java","Source Code"
"tests\objectbox-java-test\src\test\java\io\objectbox\tree\DataBranch.java","Tests"
"objectbox-java\src\main\java\io\objectbox\config\TreeOptionFlags.java","Source Code"
"ci\test-with-asan.sh","Configuration"
"tests\objectbox-java-test\src\test\java\io\objectbox\tree\TreeTest.java","Tests"
"scripts\update-flatbuffers.sh","Configuration"
"tests\objectbox-java-test\src\test\java\io\objectbox\query\PropertyQueryTest.java","Tests"
"tests\test-proguard\src\main\java\io\objectbox\test\proguard\ObfuscatedEntity.java","Tests"
"build.gradle","Configuration"
"tests\objectbox-java-test\src\test\java\io\objectbox\index\IndexReaderRenewTest.java","Tests"
"tests\objectbox-java-test\src\test\java\io\objectbox\BoxStoreTest.java","Tests"
"tests\objectbox-java-test\src\test\java\io\objectbox\relation\RelationEagerTest.java","Tests"
"tests\objectbox-java-test\src\main\java\io\objectbox\relation\Order.java","Tests"
"tests\objectbox-java-test\src\main\java\io\objectbox\query\QueryObserverTest.java","Tests"
"tests\objectbox-java-test\src\test\java\io\objectbox\Utf8HashIndexTest.java","Tests"
"tests\objectbox-java-test\src\test\java\io\objectbox\ktx\QueryBuilderKt.kt","Tests"
"objectbox-java\src\main\java\io\objectbox\sync\SyncLoginCodes.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\converter\StringMapConverter.java","Source Code"
"objectbox-java\src\main\java\com\google\flatbuffers\Struct.java","Source Code"
"objectbox-kotlin\src\main\kotlin\io\objectbox\kotlin\PropertyQueryCondition.kt","Source Code"
"tests\objectbox-java-test\src\test\java\io\objectbox\query\QueryFilterComparatorTest.java","Tests"
"gradlew","Configuration"
"objectbox-rxjava3\src\test\java\io\objectbox\rx3\QueryKtxTest.kt","Tests"
"objectbox-java\src\main\java\io\objectbox\reactive\DataSubscriptionList.java","Source Code"
"tests\objectbox-java-test\src\test\java\io\objectbox\relation\RelationTest.java","Tests"
"objectbox-java-api\src\main\java\io\objectbox\annotation\NameInDb.java","Source Code"
"objectbox-java\src\main\java\objectstore\model\Model.java","Source Code"
"tests\test-proguard\src\main\java\io\objectbox\test\proguard\ObfuscatedEntity_.java","Tests"
"tests\objectbox-java-test\src\test\java\io\objectbox\sync\SyncTest.java","Tests"
"objectbox-java-api\src\main\java\io\objectbox\annotation\DefaultValue.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\model\EntityFlags.java","Source Code"
"tests\objectbox-java-test\src\test\java\io\objectbox\tree\DataLeaf.java","Tests"
"objectbox-java\src\main\java\io\objectbox\sync\package-info.java","Documentation"
"tests\objectbox-java-test\src\main\java\io\objectbox\query\QueryTest.java","Tests"
"tests\objectbox-java-test\src\main\java\io\objectbox\index\model\EntityLongIndex.java","Tests"
"objectbox-java\src\main\java\io\objectbox\exception\package-info.java","Documentation"
"tests\objectbox-java-test\src\test\java\io\objectbox\tree\DataBranch_.java","Tests"
"tests\objectbox-java-test\src\test\java\io\objectbox\query\FlexQueryTest.java","Tests"
"objectbox-java\src\main\java\io\objectbox\sync\SyncClientListener.java","Source Code"
".github\ISSUE_TEMPLATE\bug_report.md","Documentation"
"tests\objectbox-java-test\src\test\java\io\objectbox\exception\ExceptionTest.java","Tests"
"tests\objectbox-java-test\src\test\java\io\objectbox\CursorTest.java","Tests"
"tests\objectbox-java-test\src\test\java\io\objectbox\FlowTest.kt","Tests"
"logo.png","Resources"
"tests\objectbox-java-test\src\main\java\io\objectbox\BoxStoreBuilderTest.java","Tests"
"objectbox-java\src\main\java\io\objectbox\query\LazyList.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\flatbuffers\Constants.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\exception\DbMaxDataSizeExceededException.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\BoxStore.java","Source Code"
"tests\objectbox-java-test\src\test\java\io\objectbox\AbstractObjectBoxTest.java","Tests"
"objectbox-java-api\src\main\java\io\objectbox\annotation\ToOne.java","Source Code"
"objectbox-java-api\src\main\java\io\objectbox\annotation\Sync.java","Source Code"
"tests\objectbox-java-test\src\test\java\io\objectbox\query\QueryCopyTest.java","Tests"
"objectbox-java\src\main\java\io\objectbox\model\SyncFlags.java","Source Code"
"objectbox-rxjava3\README.md","Documentation"
"objectbox-java\src\main\java\io\objectbox\flatbuffers\IntVector.java","Source Code"
"tests\objectbox-java-test\src\test\java\io\objectbox\annotation\FunctionalTestSuite.java","Tests"
"build.gradle.kts","Configuration"
"objectbox-java\src\main\java\io\objectbox\query\QueryCondition.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\reactive\DataSubscriptionImpl.java","Source Code"
"gradlew.bat","Configuration"
"objectbox-kotlin\src\main\kotlin\io\objectbox\Extensions.kt","Source Code"
"objectbox-java\src\main\java\io\objectbox\sync\internal\Platform.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\internal\Feature.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\query\LogicQueryCondition.java","Source Code"
"tests\objectbox-java-test\src\main\java\io\objectbox\query\PropertyQueryTest.java","Tests"
"settings.gradle.kts","Configuration"
"objectbox-java\src\main\java\io\objectbox\query\WhereCondition.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\Box.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\sync\ObjectsMessageBuilder.java","Source Code"
"tests\objectbox-java-test\src\test\java\io\objectbox\BoxStoreValidationTest.java","Tests"
"tests\objectbox-java-test\src\test\java\io\objectbox\query\LazyListTest.java","Tests"
"objectbox-java-api\src\main\java\io\objectbox\annotation\NotNull.java","Source Code"
"objectbox-kotlin\src\main\kotlin\io\objectbox\kotlin\Query.kt","Source Code"
"tests\objectbox-java-test\src\main\java\io\objectbox\TestEntity_.java","Tests"
"objectbox-java\src\main\java\io\objectbox\flatbuffers\ReadWriteBuf.java","Source Code"
"objectbox-java-api\src\main\java\io\objectbox\annotation\JoinProperty.java","Source Code"
"objectbox-java\src\main\resources\META-INF\proguard\objectbox-java.pro","Configuration"
"objectbox-java\src\main\java\io\objectbox\flatbuffers\FlatBufferBuilder.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\reactive\Publisher.java","Source Code"
".github\workflows\close-no-response.yml","Configuration"
"objectbox-java-api\src\main\java\io\objectbox\annotation\Id.java","Source Code"
"test-with-asan.sh","Configuration"
"objectbox-kotlin\src\main\kotlin\io\objectbox\kotlin\BoxStore.kt","Source Code"
"objectbox-java\src\main\java\io\objectbox\flatbuffers\README.md","Documentation"
"objectbox-java\src\main\java\io\objectbox\TxCallback.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\flatbuffers\ByteBufferReadWriteBuf.java","Source Code"
"gradle\wrapper\gradle-wrapper.jar","Configuration"
"tests\objectbox-java-test\src\test\java\io\objectbox\PerformanceTest.java","Tests"
"objectbox-rxjava3\build.gradle","Configuration"
".github\dependabot.yml","Configuration"
"objectbox-java\src\main\java\io\objectbox\tree\package-info.java","Documentation"
"objectbox-java\src\main\java\io\objectbox\Transaction.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\ideasonly\ModelModifier.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\converter\LongLongMapConverter.java","Source Code"
"ci\Jenkinsfile-Windows","Configuration"
"objectbox-java\src\main\java\io\objectbox\sync\server\SyncServerImpl.java","Source Code"
"objectbox-kotlin\src\main\kotlin\io\objectbox\kotlin\ToMany.kt","Source Code"
"objectbox-java\src\main\java\io\objectbox\flatbuffers\LICENSE.txt","Documentation"
"objectbox-java-api\src\main\java\io\objectbox\annotation\apihint\Temporary.java","Source Code"
"tests\objectbox-java-test\src\main\java\io\objectbox\CursorTest.java","Tests"
"objectbox-java\src\main\java\io\objectbox\relation\package-info.java","Documentation"
"tests\objectbox-java-test\src\test\java\io\objectbox\tree\MyTreeModel.java","Tests"
"tests\test-proguard\src\main\java\io\objectbox\test\proguard\ObfuscatedEntityCursor.java","Tests"
"tests\objectbox-java-test\src\test\java\io\objectbox\TreeTest.java","Tests"
"objectbox-java\src\main\java\io\objectbox\converter\FlexMapConverter.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\query\QueryBuilder.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\reactive\Transformer.java",Source Code
"objectbox-java\src\main\java\io\objectbox\reactive\DelegatingObserver.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\sync\SyncState.java","Source Code"
"objectbox-java-api\LICENSE","Documentation"
"objectbox-java\src\main\java\io\objectbox\query\PropertyQueryConditionImpl.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\flatbuffers\FlexBuffersBuilder.java","Source Code"
"tests\objectbox-java-test\src\main\java\io\objectbox\FunctionalTestSuite.java","Tests"
"objectbox-java\src\main\java\io\objectbox\internal\package-info.java","Documentation"
"tests\objectbox-java-test\src\main\java\io\objectbox\index\model\EntityLongIndexCursor.java","Tests"
"tests\objectbox-java-test\src\test\java\io\objectbox\converter\FlexMapConverterTest.java","Tests"
"tests\objectbox-java-test\src\test\java\io\objectbox\Utf8ValueIndexTest.java","Tests"
"objectbox-java\src\main\java\io\objectbox\converter\StringLongMapConverter.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\sync\SyncChange.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\sync\SyncClientState.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\internal\ObjectBoxThreadPool.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\Properties.java","Source Code"
"objectbox-rxjava\src\main\java\io\objectbox\rx\RxQuery.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\exception\DbFullException.java","Source Code"
"objectbox-rxjava3\src\test\java\io\objectbox\query\MockQuery.java","Tests"
"objectbox-java-api\src\main\java\io\objectbox\annotation\BaseEntity.java","Source Code"
"tests\objectbox-java-test\src\test\java\io\objectbox\sync\PlatformTest.java","Tests"
"objectbox-java\src\main\java\io\objectbox\reactive\WeakDataObserver.java","Source Code"
"objectbox-java-api\src\main\java\io\objectbox\annotation\JoinEntity.java","Source Code"
"tests\objectbox-java-test\src\test\java\io\objectbox\query\QueryTest.java","Tests"
"objectbox-java\src\main\java\io\objectbox\flatbuffers\BaseVector.java","Source Code"
"tests\objectbox-java-test\src\main\java\io\objectbox\relation\ToOneTest.java","Tests"
"tests\objectbox-java-test\src\test\java\io\objectbox\tree\MetaBranchCursor.java","Tests"
"objectbox-java\src\main\java\io\objectbox\query\BreakForEach.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\internal\JniTest.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\DebugFlags.java","Source Code"
"tests\objectbox-java-test\src\test\resources\io\objectbox\corrupt-pageno-in-branch-data.mdb","Resources"
"objectbox-java\src\main\java\io\objectbox\internal\CallWithHandle.java","Source Code"
"tests\objectbox-java-test\src\test\java\io\objectbox\FunctionalTestSuite.java","Tests"
"objectbox-rxjava\src\main\java\io\objectbox\rx\RxBoxStore.java","Source Code"
"tests\objectbox-java-test\src\main\java\io\objectbox\relation\Order_.java","Tests"
"objectbox-java\src\main\java\io\objectbox\flatbuffers\ReadBuf.java","Source Code"
"tests\objectbox-java-test\src\main\java\io\objectbox\relation\Customer_.java","Tests"
"objectbox-java\src\main\java\io\objectbox\query\QueryPublisher.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\sync\listener\SyncListener.java","Source Code"
"objectbox-kotlin\src\main\kotlin\io\objectbox\kotlin\QueryBuilder.kt","Source Code"
"objectbox-java-api\NOTICE","Documentation"
"tests\objectbox-java-test\src\test\java\io\objectbox\tree\MetaLeaf_.java","Tests"
"tests\objectbox-java-test\src\test\java\io\objectbox\tree\MetaBranch_.java","Tests"
"objectbox-java\src\main\java\io\objectbox\flatbuffers\FlexBuffers.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\KeyValueCursor.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\sync\listener\SyncConnectionListener.java","Source Code"
"objectbox-java\src\main\java\io\objectbox\exception\FileCorruptException.java","Source Code"
".github\ISSUE_TEMPLATE\feature_request.md","Documentation"
